date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050,a2c_75,ppo_75,ddpg_75,td3_75,sac_75,a2c_65,ppo_65,ddpg_65,td3_65,sac_65
2024-05-09,1075715.114538171,1189065.754012764,1189761.4005543059,1063179.453434716,1135725.11153648,1014807.0572143495,1194654.106231265,1151621.2719987966,1189770.2539791055,1238105.5531476228,1188756.885239357,1248541.5468401413,1078192.7284940586,1130533.0260743457,1272951.6161001115,1189096.427301926,1242605.0510790143,1236010.3799781858,1107533.8968570572
2024-05-10,1095321.8889765507,1199934.0061774864,1201355.8470322578,1072684.788925971,1156034.763542166,1021754.444173101,1205017.4544312172,1159914.780729943,1198295.0423298508,1249849.8583632282,1199632.233806523,1258051.5058214285,1084727.3862958767,1139038.8114515587,1282997.814428488,1199993.4262801432,1251850.253561668,1247335.28465712,1116953.686871485
2024-05-13,1096866.5345413203,1211094.692125489,1216313.2179623095,1076578.188440032,1156474.309071231,1025885.0462874562,1217508.1510282657,1168253.1417084879,1210526.3931817983,1264349.9457749482,1210772.9737159454,1275165.9653841788,1086621.0787283413,1136975.187753276,1305067.9294706928,1211179.9442505017,1268103.7389876216,1262836.2066674351,1117143.0152333726
2024-05-14,1096691.10006781,1218520.028143816,1223641.9390094222,1084379.4625707772,1162003.3510284005,1032219.9269860128,1225759.9952275795,1175430.2670623146,1218680.5139712375,1270558.4726581909,1218148.7037652934,1288158.264169959,1083805.1823880312,1134158.135727895,1317454.8459719098,1218567.7175584752,1277702.3211921884,1272623.1516537743,1123573.08483464
2024-05-15,1106159.5588317027,1229755.5601001384,1235841.529010053,1089848.0659427224,1169945.6673108651,1038913.137653084,1237914.2296082422,1184468.2137045495,1235359.536223281,1286809.5136869836,1229408.2772347173,1300159.2762062135,1087401.35522157,1140864.1669757424,1334209.4404754082,1229850.8129146742,1291594.3078723885,1285926.869551362,1128282.7913979024
2024-05-16,1115873.152457588,1236708.4971466009,1242923.9920653005,1096812.6979827336,1180988.4595279393,1050585.8627855512,1244421.0545051587,1193264.614585185,1241289.8778686016,1291647.4575279336,1236319.9540568113,1306369.980002296,1094408.587379038,1149428.0659456877,1344173.009772158,1236794.0025946335,1299647.5455407298,1294548.6448284,1135192.696728952
2024-05-17,1117154.1051710648,1232899.5591644251,1237772.327285546,1096047.0305663422,1178707.4562999334,1048063.0156816,1240060.4442346627,1190699.9411997977,1239807.320735236,1286877.8863958796,1232532.4089542774,1299270.9145368324,1093349.788171647,1147815.657646338,1333820.1756390522,1232988.4927319984,1291409.4185796182,1288044.4042759726,1137686.0931780934
2024-05-20,1118769.0746197284,1234392.39116183,1241393.0359772395,1096920.9327288182,1174259.3338134398,1049618.5289572738,1240881.5991166283,1191437.049597287,1239436.65317393,1288355.2676229842,1233991.40632918,1300202.6295550892,1095363.5193316056,1145980.3876120746,1336642.9954642593,1234458.9203675813,1292365.9079195454,1289898.768697873,1139231.2602198536
2024-05-21,1109986.7517368288,1231833.0987730888,1239917.1440308928,1089702.9365808363,1160933.274735228,1041925.3972776536,1239401.1670843193,1189483.3513380466,1237954.0960405646,1291197.105816042,1231428.416160738,1300894.1662344728,1087135.3384694469,1136205.7337149174,1338743.4785119328,1231918.2393782842,1293087.2314359269,1288676.8904336584,1131652.3685817034
2024-05-22,1122051.28571981,1252582.7148812427,1260488.784750161,1102491.36090886,1169677.8178104179,1050026.0497168927,1261972.3623246043,1207131.1791491748,1260192.7923766228,1317302.8340338008,1252158.286880478,1325898.9166309054,1095367.0249936592,1148087.6913880797,1367557.2715006906,1252666.4157806044,1319392.8118872824,1313059.4492053157,1143554.8758617197
2024-05-23,1118949.34374387,1260946.790936501,1268872.3788314073,1101846.4629098389,1171290.9163148156,1056250.8457557252,1272178.2871345843,1210245.3472630556,1269829.5834112864,1331942.094860294,1260452.3651165792,1339033.172495419,1095236.6649463584,1151707.5069505095,1381503.819913147,1261000.891980216,1331654.1155960662,1323691.1786488304,1149438.4448899273
2024-05-24,1115105.3758022876,1253594.4564916326,1260147.1530878262,1098412.087443926,1173703.0129626745,1052911.8300167774,1264913.8032724182,1207887.869381504,1264640.5768885778,1320486.6199488705,1253139.895994676,1331786.325324651,1090875.0116581449,1149582.4696468837,1371310.0339767712,1253644.6400061164,1323048.6741505763,1315765.4043875448,1145877.891950269
2024-05-27,1124123.0870781003,1268032.889162793,1271281.1898853702,1119850.574571139,1191205.006894602,1053819.2122062522,1279580.5940072513,1221242.4619507992,1282060.8211513746,1329307.3185079328,1267551.23145219,1347101.498260463,1103434.0681181466,1170212.1322783984,1382533.641658478,1268013.4716353652,1338747.6206019593,1328469.6031109798,1174203.3964155954
2024-05-28,1123895.9491339081,1266777.1579532437,1269873.6036709691,1126021.0879060554,1191415.7197251027,1047525.8130394733,1277617.5990839803,1224302.9167635276,1283914.0458460462,1324187.0129476686,1266289.5416735276,1343424.343300864,1104010.1450744127,1173690.2956161725,1380939.203052581,1266726.9517010562,1338048.1678694026,1328065.858234853,1175560.599550563
2024-05-29,1113572.5178144805,1252184.32177703,1257256.4130133889,1111106.6249552255,1173953.6884629973,1042002.5688833033,1262628.6377275279,1213329.8691353635,1266493.8015832491,1311276.3101566231,1251687.746347587,1328563.8761099323,1087520.6465159738,1152628.1256548893,1368499.7430516153,1252141.0657816948,1322428.3546119973,1313952.313715394,1160067.4190326205
2024-05-30,1103695.1648812823,1234039.403539942,1239316.7753269845,1100974.3281409075,1163501.6310475045,1039461.9976339941,1242977.265686807,1196637.6129852724,1244625.6596966386,1288258.911575735,1233536.5487943578,1307864.6083993071,1080369.0368147576,1140413.7191614553,1345137.2189177836,1233956.2841760726,1300293.3235860134,1294484.334489545,1145782.2547711134
2024-05-31,1103817.0107419956,1219871.7470639236,1222557.5134244184,1095243.104772,1157993.4474075616,1030563.1983082907,1226034.1391804707,1185981.047190581,1230541.1972618788,1269453.565608838,1219435.484539757,1286272.562572585,1084374.785800164,1132239.3334944274,1319441.4942495646,1219803.728648371,1279898.7228000606,1275610.3797250555,1137684.1541304088
2024-06-03,1117223.6624928545,1243986.5302056777,1248007.8567708817,1108615.9903868807,1171890.7559176662,1048175.8546014982,1252601.315736609,1206287.0817322813,1256857.0105485856,1299578.831523451,1243507.1329058777,1315991.9009064254,1092134.530880086,1148122.6716546894,1354701.1112046128,1243959.1773067208,1308970.2515840724,1302758.401434335,1156444.320543613
2024-06-04,1109869.8009127586,1231576.6779207042,1236180.7736177514,1095065.9497002282,1159410.8640872773,1040807.1688179267,1239613.123573322,1196197.2951906906,1236842.206468505,1288269.5300227336,1231124.049421475,1301027.6878147323,1081042.099993762,1135738.183415365,1341750.581318253,1231588.1670262725,1294441.7660636895,1289971.4621055226,1142605.9809612157
2024-06-05,1113923.4584791155,1241742.3390420591,1246597.2258067604,1096166.8127788836,1167277.912573811,1041452.9201959921,1251685.7007927916,1203381.3124752152,1248702.7766472877,1301317.6582804238,1241314.983378218,1314123.1452716128,1083851.1086881815,1143582.3936037098,1359470.819531574,1241830.0853152685,1308041.6793391278,1303193.8118280657,1145832.876267972
2024-06-06,1130945.4506186966,1273362.2398362665,1283244.2619382988,1109739.4256264693,1179509.3850494619,1050306.27343171,1287456.8218937446,1226783.574231837,1291326.9446247322,1344390.04772926,1272859.2282379356,1356153.6834564416,1089318.4330062782,1149462.4678744143,1413950.9446193944,1273535.2449523455,1351526.0799661193,1344287.167241215,1160889.4157856267
2024-06-07,1136354.5500887793,1265521.5187636092,1272781.7833475913,1108983.9564622075,1181330.5090209604,1054547.9763510355,1277303.7164644655,1224301.275827647,1281319.5991406215,1333408.5552794193,1265057.091121108,1341947.869386496,1095997.1867088196,1154414.9961109776,1395957.572906116,1265675.273650155,1338405.40385892,1333520.4696987665,1161381.3497566087
2024-06-11,1131301.834963805,1264361.0311258167,1271707.3595508407,1104548.8359793748,1175433.2968515558,1046520.3445945237,1277630.886902112,1220589.9164490148,1284655.3809686583,1333191.618031904,1263895.2732564968,1342694.9212871245,1094884.7252068568,1153341.743703209,1395565.0770581202,1264523.7360217758,1342038.5873235955,1333678.7881948948,1157999.2684597273
2024-06-12,1136043.929831722,1283623.589963894,1292229.1425502314,1107455.6152228687,1184583.851068399,1052591.9173655047,1300093.2628760373,1234975.782521298,1307635.2993154696,1360729.355800497,1283110.9295278413,1369168.5396568335,1099830.9523795012,1162035.495957148,1428672.2838404858,1283849.7186076902,1370402.1715104177,1359209.277237307,1168784.2564090393
2024-06-13,1144971.6521811474,1302667.1038509572,1311893.1536160056,1127896.3169904375,1197154.721429278,1065749.011820541,1320745.8606764933,1249710.9491446621,1326538.2138234908,1379569.417568966,1302074.9943806208,1392359.7446566082,1111458.101601756,1174667.2033206106,1454290.3571992186,1302836.4491298418,1392407.840520696,1380987.342812044,1190344.7894734242
2024-06-14,1157173.9918503694,1312149.9657242056,1319910.7035788477,1135972.9597177287,1216277.0108230354,1080096.5926398784,1330316.0757352659,1260503.1656388026,1334321.7801634828,1387940.4967089552,1311568.8688614636,1402849.3331801756,1123002.4790709617,1187811.6378771102,1462264.8379292544,1312300.5980638866,1401134.6681006795,1390927.1576044562,1202469.8662014364
2024-06-17,1156119.2847194772,1310659.0247308344,1318119.4731548512,1132703.966284284,1215008.1880907465,1073801.4147802144,1328684.8791022582,1260044.3599666343,1334321.7801634828,1387536.3647733151,1310080.4189762336,1400195.3151876798,1125135.3131856157,1188439.029391439,1459835.507100614,1310804.523121673,1399670.1048926672,1389170.2628982498,1203497.536197659
2024-06-18,1167077.8311757538,1329413.9445116727,1339731.6941482467,1143594.3985378295,1222311.6209071234,1080049.8713069498,1349258.5718035745,1274657.5503562198,1356560.476499541,1412287.73590267,1328826.0975517128,1422156.184913703,1129991.299636456,1194216.9617599817,1488674.9031933718,1329623.0963405275,1424214.778847461,1411788.8776731675,1213705.0861371383
2024-06-19,1176997.854263682,1363611.2182385582,1375384.0084551964,1166575.1331836518,1236358.3546324132,1101327.8107866086,1388904.4939917242,1299980.472863023,1393254.302831665,1454327.744579055,1362981.260294754,1467859.399345794,1133863.4207379804,1210757.934230222,1541881.8082458589,1363886.765197154,1467544.4578295152,1451062.1108169137,1239156.329374948
2024-06-20,1186842.7433979826,1373867.6029634874,1382722.2010716265,1178358.15901966,1258071.5269594726,1107528.3666472938,1399827.5728142308,1310989.9492677324,1406597.5432556714,1456658.7836385325,1373254.54126263,1477670.080917708,1151313.1217180854,1232831.6604728592,1545263.0621111605,1374095.0007087789,1477115.7299709765,1460154.844888106,1258052.7760409797
2024-06-21,1186915.3080865247,1364090.5696747089,1371326.0270881124,1177182.5512013116,1249913.3263873153,1093543.3922798086,1387867.6394428734,1302436.625688851,1398072.754904926,1444567.684263574,1363513.1397617154,1462302.215045204,1147116.5608617172,1229989.341456846,1530765.9607820455,1364335.2250206836,1464449.0901289156,1447219.4119822837,1253051.8937838385
2024-06-24,1177201.2423848084,1337092.8605881245,1340576.1872326278,1159368.9880965226,1237737.6076469547,1080097.2312813695,1356401.6065220213,1277809.2412039,1363973.3752782268,1412705.3421271984,1336572.8781440677,1425409.064460367,1140464.8513210744,1218852.0750961995,1487527.119067558,1337299.237279626,1427978.7986929163,1414423.7578662306,1233669.0686570264
2024-06-25,1181050.7343142678,1340138.0094346122,1342098.4079934978,1156417.5917889324,1245396.7259442187,1075476.9268348617,1360574.8831427342,1281297.1051156176,1363232.0401556147,1416685.352853649,1339668.9205389663,1428531.654897738,1144390.1484300725,1224336.9535380937,1491882.1583936014,1340400.336295703,1430728.4992172825,1418937.9608955365,1236198.7645512165
2024-06-26,1175431.532846504,1345639.3658843872,1349786.7656693978,1152191.4192700638,1236076.0695898177,1070126.362465473,1368840.8566559902,1287498.5299949404,1373980.8338741965,1429814.1120408832,1345160.5516867505,1440331.2470462709,1135438.8129548384,1216460.3297144496,1508214.9032361093,1345966.9203710265,1442632.0520199917,1428841.8216996598,1234391.4739633931
2024-06-27,1172835.3240339293,1342909.8451127738,1346742.2795753286,1145814.0509648053,1235995.4232932176,1061184.0642485332,1366789.6620849299,1282977.9704358054,1373610.1663128906,1428217.4077480962,1342451.5937977033,1439047.3933562874,1131826.2588210714,1212778.830830445,1506335.684237037,1343264.861130637,1440785.1252916807,1428002.9897434136,1229647.16178431
2024-06-28,1177802.5446681946,1349231.6622694547,1354808.9005789924,1151399.1777345333,1242475.6122546503,1069137.412831515,1373751.9164732916,1290050.4040804605,1382134.954663636,1434195.6284609244,1348782.9999914365,1446229.820736331,1135082.4120174656,1219157.8072328118,1515788.894462317,1349588.0844949002,1448188.0630083615,1434900.104960122,1234217.457995251
2024-07-01,1183265.3973955503,1353496.3140928757,1358099.1707857624,1156216.4308362016,1247657.6549068175,1065276.7418375353,1378318.4681611666,1291524.6208754394,1383246.9573475542,1438521.7473339462,1353039.3495608666,1450100.2453957784,1138720.929843357,1226723.7731416875,1519291.7094459734,1353855.5509095164,1453293.148940986,1439530.980285533,1240737.500566813
2024-07-02,1179701.9528608026,1343490.377202576,1348807.1682015753,1150476.8661689772,1239390.0384149589,1068292.2905318923,1367549.8386656332,1281487.4536777476,1373980.8338741965,1428209.271945416,1343022.115427396,1438584.2458703343,1130998.856639441,1218204.307796591,1510252.2293655183,1343842.7008911355,1441370.742208565,1429075.9605037903,1230708.412858589
2024-07-03,1197155.800163321,1362552.044680306,1370612.2342247812,1164267.4389801265,1256566.9786177757,1070849.124707232,1387273.461754447,1297901.9540811442,1390659.85612624,1451503.6931638406,1362112.2842786436,1458549.9777654067,1143312.494869321,1230950.08770208,1535380.5710716916,1362968.504846191,1464757.817342216,1451120.1169501166,1242257.1986602622
2024-07-04,1214904.244520913,1387306.5762916273,1394608.0648943135,1170254.740430433,1279257.8757633269,1088363.9001996447,1415119.3981578313,1317511.2472480137,1426983.014897058,1484322.561022318,1386810.2625343346,1488517.6275023038,1159118.7767244207,1249374.3246216497,1568726.1515571033,1387755.1488664108,1497658.8769319414,1479699.0094512275,1262433.1242397495
2024-07-05,1219368.3309857752,1387336.2202108335,1393245.4994466386,1169842.5333022939,1279694.1988997937,1088937.2059140739,1415232.1833731467,1319418.9993026021,1421794.0083743497,1485539.6543452952,1386868.0550405572,1487503.2161422982,1161652.2447411208,1252781.5803045654,1567066.0321607736,1387812.4562772212,1495842.410774852,1479294.6824447552,1260868.6029385328
2024-07-08,1230973.69431515,1415616.6658529476,1421209.7323477147,1187028.172339631,1300226.710037348,1088257.0879769335,1448501.7456422714,1337429.8021304817,1466642.0686077718,1518141.3126719373,1415076.1732168186,1522141.912019287,1172022.3064205162,1270266.4680073354,1607896.3812564877,1416084.4760136409,1534817.149504895,1514769.2718067495,1288425.253702324
2024-07-09,1228736.5159179308,1420111.4014986034,1426195.3678021207,1192628.080643518,1293612.086368687,1079292.826495124,1454501.4019773903,1338658.0973348466,1465159.3983625474,1521836.1088783708,1419542.7339336164,1529268.903406857,1166519.489709342,1261136.8122964909,1615595.28458439,1420574.3899292003,1540534.2666116003,1518402.4445329276,1297111.0601020372
